STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,Day,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,Rain,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,6/14/2019,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,6/15/2019,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,6/16/2019,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,6/17/2019,,,,,0.02,",,N",,
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,6/18/2019,,,,,0.06,",,N",,
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,6/19/2019,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,6/20/2019,,,,,0,"T,,N",,
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,6/21/2019,,,,,0.04,",,N",,
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,6/22/2019,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,6/23/2019,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,6/24/2019,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,6/25/2019,,,,,0,"T,,N",,
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,6/26/2019,,,,,0,"T,,N",,
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,6/27/2019,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,6/28/2019,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,6/29/2019,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,6/30/2019,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,7/1/2019,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,7/2/2019,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,7/3/2019,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,7/4/2019,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,7/5/2019,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,7/6/2019,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,7/7/2019,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,7/8/2019,,,,,0,",,N",0,",,N"
